time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2023-05-30T17:06:51.910Z,38.8441658,-122.7928314,-0.39,1.19,md,14,185,0.006068,0.09,nc,nc73891660,2023-05-30T18:32:11.128Z,"6km WNW of Cobb, CA",earthquake,0.42,0.57,0.14,16,automatic,nc,nc
2023-05-30T17:05:10.348Z,37.4367,-115.5318,14.8,1.6,ml,22,133.75,0.269,0.1454,nn,nn00860520,2023-05-31T02:04:10.510Z,"29 km SE of Rachel, Nevada",earthquake,,2.3,0.22,13,reviewed,nn,nn
2023-05-30T16:51:36.770Z,-20.6675,-70.6367,37.375,5.5,mww,92,111,0.617,1.36,us,us7000k51s,2023-05-31T16:56:49.503Z,"68 km SW of La Tirana, Chile",earthquake,4.69,5.624,0.083,14,reviewed,us,us
2023-05-30T16:44:37.073Z,58.1494,-155.3311,5.7,1.7,ml,,,,0.71,ak,ak0236wcei57,2023-06-02T23:03:24.125Z,"82 km NW of Karluk, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-05-30T16:41:07.826Z,63.4796,-149.2726,87.1,1.6,ml,,,,0.72,ak,ak0236wcdsva,2023-06-02T23:03:23.886Z,"18 km WNW of Cantwell, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-05-30T16:36:48.450Z,58.2546666666667,-155.121,4.28,0.24,ml,13,85,,0.09,av,av91105688,2023-06-02T23:01:19.107Z,"85 km NNW of Karluk, Alaska",earthquake,0.28,0.45,0.167834819785188,14,reviewed,av,av
2023-05-30T16:36:36.287Z,64.9517,-148.617,20.3,1.9,ml,,,,0.73,ak,ak0236wccsbr,2023-06-02T23:03:23.639Z,"30 km WNW of Ester, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2023-05-30T16:33:48.010Z,19.4069995880127,-155.253326416016,2.05999994277954,1.88,ml,26,81,,0.150000006,hv,hv73430417,2023-05-30T16:39:21.430Z,"4 km SSW of Volcano, Hawaii",earthquake,0.19,0.209999993,0.24,11,automatic,hv,hv
2023-05-30T16:33:12.910Z,34.3728333,-116.8761667,-0.62,1.4,ml,19,214,0.04729,0.4,ci,ci40237943,2023-05-30T16:36:53.766Z,"12km SE of Lucerne Valley, CA",earthquake,2.05,31.61,0.127,31,automatic,ci,ci
2023-05-30T16:31:29.201Z,58.2522,-155.0999,0.6,1.2,ml,,,,0.56,ak,ak0236wcbp7a,2023-06-02T23:03:23.443Z,"85 km NNW of Karluk, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-05-30T16:23:25.306Z,55.8908,-134.7369,18.5,2,ml,,,,0.76,ak,ak0236wc9z6a,2023-06-02T23:03:29.757Z,"40 km S of Port Alexander, Alaska",earthquake,,2.1,,,reviewed,ak,ak
2023-05-30T16:21:46.600Z,58.254,-155.092833333333,3.94,0.38,ml,13,97,,0.06,av,av91105718,2023-06-02T23:01:12.294Z,"85 km NNW of Karluk, Alaska",earthquake,0.2,0.39,0.256702155304031,14,reviewed,av,av
2023-05-30T16:15:17.941Z,59.5748,-152.8888,101.1,1.7,ml,,,,0.48,ak,ak0236wc88vm,2023-06-02T23:03:29.517Z,"60 km WNW of Nanwalek, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-05-30T16:14:01.232Z,58.2513,-155.0897,2.1,1.2,ml,,,,0.34,ak,ak0236wc7zv7,2023-06-02T23:03:23.255Z,"Alaska Peninsula",earthquake,,0.3,,,reviewed,ak,ak
2023-05-30T16:10:15.140Z,58.1776666666667,-155.281166666667,0.52,-0.21,ml,5,156,,0.03,av,av91105538,2023-05-31T23:28:15.240Z,"83 km NW of Karluk, Alaska",earthquake,0.29,1.45,0.246108468202678,5,reviewed,av,av
2023-05-30T16:09:28.241Z,58.1725,-155.3532,2,1,ml,,,,0.43,ak,ak0236wc6zdy,2023-06-02T23:03:23.069Z,"85 km NW of Karluk, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-05-30T16:08:28.760Z,33.2233333,-115.63,3.29,1.56,ml,28,67,0.04058,0.17,ci,ci40237903,2023-05-30T16:12:12.474Z,"10km W of Niland, CA",earthquake,0.29,0.4,0.123,27,automatic,ci,ci
2023-05-30T16:07:19.742Z,62.2723,-150.8726,75,1.1,ml,,,,0.5,ak,ak0236wc6jec,2023-06-02T23:03:22.851Z,"25 km SSW of Petersville, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-05-30T16:04:40.260Z,58.1788333333333,-155.324666666667,1.74,0.16,ml,12,57,,0.08,av,av91105723,2023-06-02T23:01:09.867Z,"85 km NW of Karluk, Alaska",earthquake,0.18,0.51,0.249878147464818,12,reviewed,av,av
2023-05-30T16:03:30.270Z,37.3966667,-119.994,19.73,1.58,md,7,104,0.1748,0.22,nc,nc73891655,2023-05-30T18:05:10.978Z,"10km SSW of Mariposa, CA",earthquake,0.67,1.08,0.202,6,reviewed,nc,nc
2023-05-30T16:02:35.710Z,58.18,-155.278833333333,1.82,0.68,ml,9,153,,0.07,av,av91105713,2023-06-01T03:12:43.930Z,"83 km NW of Karluk, Alaska",earthquake,0.26,0.64,0.448815184451519,9,reviewed,av,av
2023-05-30T16:02:15.173Z,58.1832,-155.2959,1,1.3,ml,,,,0.64,ak,ak0236wc5ge7,2023-06-02T23:03:22.654Z,"84 km NW of Karluk, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-05-30T16:00:28.810Z,58.2541666666667,-155.082666666667,4.14,-0.42,ml,7,102,,0.21,av,av91105698,2023-06-01T02:54:52.730Z,"84 km NNW of Karluk, Alaska",earthquake,0.49,1.03,0.21532373910079,7,reviewed,av,av
2023-05-30T16:00:05.092Z,58.2575,-155.0868,2.3,1.1,ml,,,,0.39,ak,ak0236wc505x,2023-06-02T23:03:22.463Z,"85 km NNW of Karluk, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2023-05-30T15:57:11.430Z,34.0283333,-116.7325,18.03,0.68,ml,13,149,0.06289,0.1,ci,ci40237879,2023-06-03T00:30:21.552Z,"13km NNE of Cabazon, CA",earthquake,0.25,0.49,0.172,12,reviewed,ci,ci
2023-05-30T15:50:20.344Z,58.1914,-155.2833,1.7,1.5,ml,,,,0.85,ak,ak0236wbubhl,2023-06-02T19:37:43.713Z,"84 km NW of Karluk, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-05-30T15:48:54.180Z,38.8499985,-122.8153305,1.78,0.64,md,8,122,0.007802,0.01,nc,nc73891650,2023-05-30T16:23:15.258Z,"9km WNW of Cobb, CA",earthquake,1.03,2.3,0.12,9,automatic,nc,nc
2023-05-30T15:46:58.695Z,58.2472,-155.1506,2.1,0.8,ml,,,,0.77,ak,ak0236wbtjnn,2023-06-02T19:37:43.505Z,"86 km NNW of Karluk, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-05-30T15:45:16.210Z,58.2536666666667,-155.094666666667,3.8,0.11,ml,13,96,,0.07,av,av91105668,2023-06-01T02:27:46.470Z,"85 km NNW of Karluk, Alaska",earthquake,0.21,0.41,0.232076841692877,14,reviewed,av,av
2023-05-30T15:44:14.920Z,58.2485,-155.130833333333,2.16,-0.37,ml,9,95,,0.08,av,av91105658,2023-06-01T02:19:37.430Z,"85 km NNW of Karluk, Alaska",earthquake,0.2,0.63,0.142363486985681,9,reviewed,av,av
2023-05-30T15:44:13.720Z,33.232,-115.6345,3.68,1.4,ml,29,60,0.04975,0.2,ci,ci40237871,2023-06-03T00:22:51.411Z,"11km W of Niland, CA",earthquake,0.26,0.38,0.206,26,reviewed,ci,ci
2023-05-30T15:42:13.680Z,33.2341667,-115.6446667,2.9,1.23,ml,13,142,0.05417,0.15,ci,ci40237863,2023-05-31T13:39:57.666Z,"12km W of Niland, CA",earthquake,0.3,0.33,0.321,6,reviewed,ci,ci
2023-05-30T15:41:47.180Z,33.2283333,-115.6676667,0.04,1.55,ml,6,189,0.05884,0.23,ci,ci37546044,2023-05-31T13:46:54.967Z,"14km W of Niland, CA",earthquake,1.35,3.81,0.185,2,reviewed,ci,ci
2023-05-30T15:40:25.115Z,62.1963,-149.4432,5.2,1.1,ml,,,,0.8,ak,ak0236wbs6qp,2023-06-02T19:37:43.289Z,"21 km E of Susitna North, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-05-30T15:39:47.390Z,19.25950050354,-155.40266418457,33.9300003051758,1.75,md,43,125,,0.140000001,hv,hv73430342,2023-05-30T15:42:52.160Z,"10 km NE of Pāhala, Hawaii",earthquake,0.62,0.920000017,0.870000005,3,automatic,hv,hv
2023-05-30T15:34:02.590Z,38.8100014,-122.7845001,1.15,0.76,md,15,75,0.004412,0.02,nc,nc73891640,2023-05-30T16:18:11.226Z,"4km NW of The Geysers, CA",earthquake,0.24,0.44,0.14,15,automatic,nc,nc
2023-05-30T15:30:42.180Z,33.2305,-115.6373333,3.2,1.72,ml,35,85,0.04884,0.21,ci,ci40237839,2023-06-03T00:00:48.540Z,"11km W of Niland, CA",earthquake,0.37,0.59,0.101,23,reviewed,ci,ci
2023-05-30T15:22:34.391Z,14.9516,121.6802,10,4.6,mb,56,99,7.845,0.57,us,us7000k517,2023-05-30T21:03:43.396Z,"14 km W of Panukulan, Philippines",earthquake,4.4,1.909,0.072,57,reviewed,us,us
2023-05-30T15:15:18.198Z,58.2606,-155.1098,1.9,1.2,ml,,,,0.57,ak,ak0236wbmtbm,2023-06-02T19:37:43.091Z,"86 km NNW of Karluk, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-05-30T15:07:49.154Z,64.99,-147.3691,0,1.1,ml,,,,0.61,ak,ak0236wbl5xt,2023-06-02T19:37:42.891Z,"12 km ENE of Fox, Alaska",explosion,,0,,,reviewed,ak,ak
2023-05-30T15:05:44.200Z,58.19,-155.268666666667,2.77,0.54,ml,13,53,,0.07,av,av91105638,2023-06-02T19:36:45.503Z,"84 km NW of Karluk, Alaska",earthquake,0.16,0.27,0.448163918340003,13,reviewed,av,av
2023-05-30T14:59:26.110Z,61.1331,-147.4211,0,1.1,ml,,,,0.65,ak,ak0236wbatwe,2023-06-02T19:37:42.710Z,"Southern Alaska",ice quake,,0,,,reviewed,ak,ak
2023-05-30T14:53:31.139Z,51.2876,-179.2767,25.5,2.2,ml,,,,0.53,ak,ak0236wb9jw9,2023-06-02T19:37:45.827Z,"194 km WSW of Adak, Alaska",earthquake,,2.3,,,reviewed,ak,ak
2023-05-30T14:47:57.880Z,58.2531666666667,-155.127333333333,2.64,-0.58,ml,8,98,,0.08,av,av91105628,2023-06-01T01:54:47.450Z,"86 km NNW of Karluk, Alaska",earthquake,0.27,0.41,0.195851682290726,8,reviewed,av,av
2023-05-30T14:45:58.001Z,65.4002,-144.7015,0,2,ml,,,,1.05,ak,ak0236wb7w8x,2023-06-02T19:37:42.443Z,"19 km SSE of Central, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-05-30T14:44:42.660Z,58.2513333333333,-155.124,3.74,-0.17,ml,11,83,,0.13,av,av91105623,2023-06-01T01:47:28.040Z,"Alaska Peninsula",earthquake,0.27,0.57,0.168997676370114,11,reviewed,av,av
2023-05-30T14:40:16.490Z,58.2541666666667,-155.116,4.91,0.39,ml,15,87,,0.2,av,av91105608,2023-06-01T01:00:18.330Z,"Alaska Peninsula",earthquake,0.33,0.71,0.234865395763834,15,reviewed,av,av
2023-05-30T14:36:10.580Z,58.249,-155.136833333333,2.91,-0.23,ml,10,91,,0.09,av,av91105518,2023-05-31T23:06:08.800Z,"85 km NNW of Karluk, Alaska",earthquake,0.22,0.7,0.259456589713686,10,reviewed,av,av
2023-05-30T14:35:04.720Z,58.2098333333333,-155.212,4.45,-1.04,ml,6,119,,0.09,av,av91105513,2023-05-31T23:02:32.510Z,"84 km NNW of Karluk, Alaska",earthquake,0.37,0.97,0.17325147744864,6,reviewed,av,av
2023-05-30T14:34:05.990Z,58.262,-155.125,32.73,-0.52,ml,7,105,,0.05,av,av91105508,2023-05-31T22:49:47.890Z,"86 km NNW of Karluk, Alaska",earthquake,1.13,0.64,0.184433550632371,6,reviewed,av,av
2023-05-30T14:31:29.350Z,32.7481667,-115.4273333,12.86,1.79,ml,26,99,0.0593,0.24,ci,ci40237807,2023-06-02T23:56:20.053Z,"8km SSW of Holtville, CA",earthquake,0.44,0.85,0.253,17,reviewed,ci,ci
2023-05-30T14:24:58.970Z,33.019,-115.8575,8.48,1.42,ml,30,44,0.06987,0.24,ci,ci40237783,2023-06-02T23:50:11.316Z,"22km W of Westmorland, CA",earthquake,0.28,0.92,0.147,24,reviewed,ci,ci
2023-05-30T14:17:18.900Z,53.8986666666667,-166.936,1.6,-0.08,ml,5,257,,0.11,av,av91105583,2023-06-01T00:30:53.840Z,"Fox Islands, Aleutian Islands, Alaska",earthquake,0.66,3.8,0.124234478970051,5,reviewed,av,av
2023-05-30T14:15:18.250Z,58.1843333333333,-155.27,2.09,0.01,ml,8,90,,0.08,av,av91105598,2023-06-01T00:44:11.570Z,"83 km NW of Karluk, Alaska",earthquake,0.26,0.64,0.415245758129682,8,reviewed,av,av
2023-05-30T14:01:32.770Z,51.9521666666667,179.6035,6.41,0.39,ml,5,84,,0.06,av,av91775757,2023-05-31T22:35:07.330Z,"259 km W of Adak, Alaska",earthquake,0.33,0.67,0.515582049435565,5,reviewed,av,av
2023-05-30T13:57:28.430Z,33.5336667,-116.685,9.53,0.29,ml,18,70,0.05394,0.09,ci,ci40237727,2023-06-02T23:29:05.395Z,"3km SSW of Anza, CA",earthquake,0.23,0.39,0.237,9,reviewed,ci,ci
2023-05-30T13:57:12.085Z,53.8613,-164.1098,25.6,2,ml,,,,0.55,ak,ak0236waoxoo,2023-06-02T19:37:45.642Z,"113 km ESE of Akutan, Alaska",earthquake,,2.6,,,reviewed,ak,ak
2023-05-30T13:56:33.250Z,38.7868347,-122.7473297,1.4,0.75,md,8,161,0.01683,0.02,nc,nc73891625,2023-05-30T14:33:13.606Z,"1km NE of The Geysers, CA",earthquake,0.43,0.63,0.04,8,automatic,nc,nc
2023-05-30T13:52:02.184Z,37.4798,141.8455,46.662,4.3,mb,25,146,3.058,1.03,us,us7000k50v,2023-05-30T14:43:41.040Z,"74 km E of Namie, Japan",earthquake,4.41,9.473,0.148,13,reviewed,us,us
2023-05-30T13:49:58.015Z,54.795,-161.7087,65.8,1.5,ml,,,,0.63,ak,ak0236wanbi1,2023-06-02T19:37:45.446Z,"49 km SE of King Cove, Alaska",earthquake,,1.2,,,reviewed,ak,ak
2023-05-30T13:36:52.170Z,60.0273333333333,-153.071,-2.6,-0.26,ml,5,106,,0.11,av,av91775742,2023-05-31T22:32:19.370Z,"63 km ENE of Pedro Bay, Alaska",earthquake,0.28,2,0.352596205648009,5,reviewed,av,av
2023-05-30T13:34:45.749Z,62.4377,-149.7853,54.3,0.9,ml,,,,0.58,ak,ak0236wak2ta,2023-06-02T19:37:46.016Z,"16 km E of Chase, Alaska",earthquake,,1,,,reviewed,ak,ak
2023-05-30T13:34:29.040Z,19.245,-155.388,31.53,1.44,md,25,163,,0.14,hv,hv73430187,2023-06-02T00:02:01.260Z,"10 km ENE of Pāhala, Hawaii",earthquake,0.63,0.6,0.0750264729411904,10,reviewed,hv,hv
2023-05-30T13:34:26.164Z,61.5911,-150.7738,68.1,1,ml,,,,0.27,ak,ak0236wak1ae,2023-06-02T19:37:42.249Z,"14 km WNW of Susitna, Alaska",earthquake,,1,,,reviewed,ak,ak
2023-05-30T13:32:58.340Z,38.814,-122.8233333,2.01,1.61,md,44,45,0.006864,0.05,nc,nc73891620,2023-06-01T16:44:10.868Z,"7km NW of The Geysers, CA",earthquake,0.14,0.2,0.135,42,reviewed,nc,nc
2023-05-30T13:30:56.616Z,63.2317,-151.2736,7.6,1.6,ml,,,,0.83,ak,ak0236waj8sp,2023-06-02T19:37:41.999Z,"41 km SSE of Denali National Park, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-05-30T13:28:10.000Z,58.1921666666667,-155.284166666667,2.57,-0.01,ml,10,89,,0.06,av,av91105588,2023-06-01T00:36:11.090Z,"85 km NW of Karluk, Alaska",earthquake,0.21,0.33,0.405818439485155,10,reviewed,av,av
2023-05-30T13:23:31.423Z,31.59200407,-104.2465237,6.131567383,2.6,ml,24,71,0.1039452421,0.2,tx,tx2023kngm,2023-05-30T21:44:50.040Z,"52 km NW of Toyah, Texas",earthquake,0.8068152899,1.75956367,0.1,12,reviewed,tx,tx
2023-05-30T13:22:55.710Z,58.1781666666667,-155.2745,2.63,0.11,ml,10,61,,0.05,av,av91775732,2023-06-02T19:36:29.927Z,"83 km NW of Karluk, Alaska",earthquake,0.16,0.34,0.258767029353548,10,reviewed,av,av
2023-05-30T13:19:26.468Z,63.4073,-151.2634,9.2,1.4,ml,,,,0.8,ak,ak0236wagtki,2023-06-02T19:37:41.778Z,"27 km ESE of Denali National Park, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-05-30T13:18:01.139Z,59.8029,-152.4784,96.8,1.6,ml,,,,0.42,ak,ak0236wagkdj,2023-06-02T19:37:41.527Z,"36 km W of Anchor Point, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-05-30T13:11:42.052Z,67.6065,-158.923,7.4,1,ml,,,,0.36,ak,ak0236waf525,2023-06-02T19:37:45.269Z,"74 km NW of Ambler, Alaska",earthquake,,2,,,reviewed,ak,ak
2023-05-30T13:10:28.933Z,53.6581,-164.8583,27.172,2.8,ml,18,200,0.722,0.51,us,us7000k5vt,2023-06-03T15:30:10.040Z,"80 km SE of Akutan, Alaska",earthquake,2.96,14.767,0.091,16,reviewed,us,us
2023-05-30T12:55:24.120Z,34.468,-117.9743333,7.72,1.57,ml,29,45,0.02462,0.2,ci,ci40237679,2023-05-30T13:12:31.770Z,"6km S of Littlerock, CA",earthquake,0.26,0.54,0.214,28,reviewed,ci,ci
2023-05-30T12:53:19.330Z,33.6661667,-116.7145,13.49,0.64,ml,23,64,0.04488,0.14,ci,ci40237671,2023-05-30T13:13:26.408Z,"8km S of Idyllwild, CA",earthquake,0.25,0.45,0.12,14,reviewed,ci,ci
2023-05-30T12:52:27.770Z,33.5085,-116.4485,8.03,0.58,ml,17,103,0.02416,0.11,ci,ci40237663,2023-06-02T23:24:11.361Z,"22km SW of La Quinta, CA",earthquake,0.22,0.61,0.166,10,reviewed,ci,ci
2023-05-30T12:46:22.830Z,33.506,-116.4518333,5.25,1.33,ml,50,60,0.02789,0.22,ci,ci40237655,2023-05-30T13:14:27.090Z,"21km ESE of Anza, CA",earthquake,0.24,0.62,0.211,26,reviewed,ci,ci
2023-05-30T12:44:22.860Z,40.546,-124.3071667,16.82,2.04,md,26,182,0.04479,0.12,nc,nc73891615,2023-05-31T10:45:14.984Z,"5km SW of Ferndale, CA",earthquake,0.49,0.45,0.19,19,reviewed,nc,nc
2023-05-30T12:40:20.524Z,61.0188,-148.0446,0,1,ml,,,,0.96,ak,ak0236w9zvd3,2023-06-02T19:37:41.134Z,"44 km NE of Whittier, Alaska",ice quake,,0,,,reviewed,ak,ak
2023-05-30T12:37:41.890Z,38.8380013,-122.8365021,1.66,0.77,md,9,116,0.0009863,0.01,nc,nc73891610,2023-05-30T13:11:15.127Z,"10km NW of The Geysers, CA",earthquake,0.38,0.84,0.16,11,automatic,nc,nc
2023-05-30T12:25:37.549Z,-21.9594,-68.5552,10,4.4,mb,17,170,1.047,0.71,us,us7000k4z1,2023-06-02T17:21:15.040Z,"66 km NE of Calama, Chile",earthquake,3.17,1.935,0.268,4,reviewed,us,us
2023-05-30T12:24:00.440Z,19.4479999542236,-155.26416015625,2.71000003814697,1.77,ml,20,150,,0.289999992,hv,hv73430097,2023-05-30T12:29:33.900Z,"3 km W of Volcano, Hawaii",earthquake,1.09,0.660000026,0.36,6,automatic,hv,hv
2023-05-30T12:23:59.240Z,19.4316673278809,-155.321838378906,4.05999994277954,1.77,ml,34,66,,0.180000007,hv,hv73430102,2023-05-30T12:29:38.720Z,"9 km W of Volcano, Hawaii",earthquake,0.35,0.800000012,0.37,8,automatic,hv,hv
2023-05-30T12:23:26.378Z,64.6294,-149.9604,15.7,1.4,ml,,,,0.66,ak,ak0236w9w8y4,2023-06-02T19:37:40.914Z,"40 km W of Four Mile Road, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-05-30T12:10:55.875Z,53.797,-164.0879,25.6,3.3,ml,,,,0.6,ak,ak0236w9tinm,2023-06-02T19:37:40.695Z,"116 km ESE of Akutan, Alaska",earthquake,,1.9,,,reviewed,ak,ak
2023-05-30T12:10:27.180Z,33.2336667,-115.6323333,2.71,1.4,ml,19,71,0.05106,0.18,ci,ci40237607,2023-05-30T17:38:38.677Z,"11km W of Niland, CA",earthquake,0.29,0.4,0.318,9,reviewed,ci,ci
2023-05-30T12:05:57.950Z,58.186,-155.368,2.63,-0.18,ml,12,61,,0.08,av,av91775687,2023-06-02T19:36:25.523Z,"87 km NW of Karluk, Alaska",earthquake,0.22,0.33,0.214677489066739,12,reviewed,av,av
2023-05-30T11:52:32.214Z,59.9543,-141.1534,7.6,1.3,ml,,,,0.56,ak,ak0236w9h1ia,2023-06-02T19:37:40.469Z,"92 km WNW of Yakutat, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-05-30T11:49:29.997Z,31.59875412,-104.2301677,2.660986328,2.6,ml,14,70,0.09141049426,0.1,tx,tx2023kndj,2023-05-30T17:51:08.022Z,"52 km NW of Toyah, Texas",earthquake,1.54760136,1.942634179,0.1,8,reviewed,tx,tx
2023-05-30T11:47:30.223Z,54.2186,-163.036,2.2,1.6,ml,,,,0.42,ak,ak0236w9fypq,2023-06-02T19:37:45.088Z,"74 km SSE of False Pass, Alaska",earthquake,,2.6,,,reviewed,ak,ak
2023-05-30T11:47:29.260Z,33.9501667,-116.6373333,16.93,0.55,ml,19,74,0.08857,0.14,ci,ci40237575,2023-05-30T17:33:47.959Z,"10km WNW of Garnet, CA",earthquake,0.28,0.67,0.062,5,reviewed,ci,ci
2023-05-30T11:41:57.191Z,63.2326,-145.0062,11.2,0.9,ml,,,,0.94,ak,ak0236w9eqh0,2023-06-02T19:37:40.276Z,"34 km ENE of Paxson, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-05-30T11:30:05.373Z,-57.0546,-66.5638,10,4.3,mb,17,159,2.21,0.64,us,us7000k4yn,2023-05-31T06:28:25.040Z,"272 km SSE of Ushuaia, Argentina",earthquake,7.53,1.962,0.161,11,reviewed,us,us
2023-05-30T11:25:12.273Z,63.1322,-150.5155,104.2,1,ml,,,,0.4,ak,ak0236w9b7kr,2023-06-02T19:37:44.900Z,"72 km N of Petersville, Alaska",earthquake,,1.9,,,reviewed,ak,ak
2023-05-30T11:18:12.662Z,54.1464,-164.2079,25.6,1.8,ml,,,,0.34,ak,ak0236w99ple,2023-06-02T19:37:44.710Z,"94 km SSW of False Pass, Alaska",earthquake,,1.9,,,reviewed,ak,ak
2023-05-30T11:09:21.440Z,33.905,-120.431,6.38,1.96,ml,18,277,0.1484,0.13,ci,ci40237551,2023-06-02T23:22:16.118Z,"15km SSW of San Miguel Is., CA",earthquake,0.69,1.01,0.14,11,reviewed,ci,ci
2023-05-30T11:04:41.610Z,58.2516666666667,-155.1365,3.73,-0.35,ml,11,79,,0.09,av,av91775672,2023-05-31T22:09:23.350Z,"Alaska Peninsula",earthquake,0.27,0.49,0.196392102556635,11,reviewed,av,av
2023-05-30T11:02:13.250Z,58.1803333333333,-155.323833333333,2.14,0.01,ml,12,57,,0.08,av,av91775667,2023-06-02T19:36:23.300Z,"85 km NW of Karluk, Alaska",earthquake,0.21,0.41,0.317932476404947,12,reviewed,av,av
2023-05-30T11:00:17.790Z,40.3888333,-125.2321667,10,3.04,ml,66,251,0.6873,0.28,nc,nc73891605,2023-05-31T10:58:15.176Z,"81km W of Petrolia, CA",earthquake,1.22,31.61,0.12,18,reviewed,nc,nc
2023-05-30T10:57:58.338Z,59.7752,-152.1414,74.2,1.3,ml,,,,0.45,ak,ak0236w8wom5,2023-06-02T19:37:40.072Z,"17 km W of Anchor Point, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2023-05-30T10:50:33.660Z,33.8795,-120.433,3.57,1.82,ml,14,282,0.1722,0.13,ci,ci40237535,2023-06-02T23:11:28.410Z,"18km SSW of San Miguel Is., CA",earthquake,1.07,1.74,0.143,7,reviewed,ci,ci
2023-05-30T10:50:27.110Z,34.4496667,-119.4621667,5.64,0.73,ml,2,299,0.1285,0.06,ci,ci37525677,2023-06-02T23:17:08.025Z,"8km NE of Carpinteria, CA",earthquake,0.88,6.24,0.11,1,reviewed,ci,ci
2023-05-30T10:45:06.937Z,51.765,-178.7933,81.1,2.9,ml,,,,0.37,ak,ak0236w8u1vr,2023-06-02T19:37:39.881Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,1.4,,,reviewed,ak,ak
2023-05-30T10:44:59.299Z,69.2668,-143.3716,9.7,1.1,ml,,,,0.88,ak,ak0236w8ty7d,2023-06-02T19:37:44.513Z,"97 km S of Kaktovik, Alaska",earthquake,,1.9,,,reviewed,ak,ak
2023-05-30T10:36:09.910Z,35.85366667,-97.195,7,1.23,ml,45,94,0.08998234239,0.2,ok,ok2023knay,2023-05-31T13:53:10.419Z,"Oklahoma",earthquake,,0.4,0.2,4,reviewed,ok,ok
2023-05-30T10:34:32.869Z,35.85,-97.19816667,9.05,0.62,ml,23,136,0.09448145951,0.11,ok,ok2023knax,2023-05-31T13:08:54.340Z,"Oklahoma",earthquake,,0.6,0.22,10,reviewed,ok,ok
2023-05-30T10:30:29.209Z,37.3155,-117.5812,0,1.1,ml,9,239.06,0.098,0.1699,nn,nn00860511,2023-05-31T02:04:08.663Z,"49 km S of Silver Peak, Nevada",earthquake,,0,1.08,6,reviewed,nn,nn
2023-05-30T10:21:59.240Z,38.8223343,-122.8088303,3,0.54,md,8,112,0.001437,0.02,nc,nc73891600,2023-05-30T10:56:11.300Z,"7km NW of The Geysers, CA",earthquake,0.73,1.49,0.25,8,automatic,nc,nc
2023-05-30T10:20:45.401Z,63.8161,-148.4662,98.4,0.9,ml,,,,0.58,ak,ak0236w8ory4,2023-06-02T19:37:44.316Z,"23 km ENE of Denali Park, Alaska",earthquake,,1.2,,,reviewed,ak,ak
2023-05-30T10:16:56.076Z,37.2909,-117.5923,6.5,1.8,ml,14,107.04,0.072,0.1279,nn,nn00860509,2023-05-31T02:04:07.346Z,"California-Nevada border region",earthquake,,2.1,0.28,7,reviewed,nn,nn
2023-05-30T10:12:58.815Z,37.292,-117.6007,7,1.4,ml,10,112.25,0.069,0.156,nn,nn00860507,2023-05-31T02:04:06.116Z,"Central California",earthquake,,3.6,0.59,5,reviewed,nn,nn
2023-05-30T10:12:16.763Z,53.8034,-164.0751,25.6,2.7,ml,,,,0.68,ak,ak0236w8mzz0,2023-06-02T19:37:39.679Z,"117 km ESE of Akutan, Alaska",earthquake,,1.1,,,reviewed,ak,ak
2023-05-30T10:07:27.670Z,58.1816666666667,-155.3045,2.68,0.12,ml,9,101,,0.18,av,av91105473,2023-05-31T21:49:36.950Z,"84 km NW of Karluk, Alaska",earthquake,0.35,0.54,0.292024173824735,10,reviewed,av,av
2023-05-30T10:07:14.350Z,58.1891666666667,-155.309166666667,2.39,0.37,ml,13,98,,0.09,av,av91775637,2023-05-31T21:47:10.700Z,"85 km NW of Karluk, Alaska",earthquake,0.22,0.36,0.248748547683954,13,reviewed,av,av
2023-05-30T10:06:54.990Z,37.6311667,-118.8876667,2.26,0.13,md,11,99,0.01508,0.07,nc,nc73891595,2023-05-31T04:24:32.217Z,"8km E of Mammoth Lakes, CA",earthquake,0.38,0.57,0.151,10,reviewed,nc,nc
